GEOID,Town,County,Best Towns Rank,Total Population,"Population (ACS, 2012-17)",pct_white,pct_black,pct_natam,pct_asian,pct_pacis,pct_other,pct_multi,racial_diversity,racial_diversity_rank,state_racial_diversity,more_racial_diverse_than_state,pct_not_hispanic,pct_hispanic,econ_diversity,econ_diversity_rank,state_econ_diversity,more_econ_diverse_than_state,mhi,density,density_rank
3401528185,Greenwich,Gloucester,353,"4,846",4861,0.9500102859493931,0.03476650894877597,0,0.010080230405266406,0,0.003702941781526435,0.001440032915038058,0.09615434992821004,474,0.5069469017864137,0,0.977988068298704,0.02201193170129603,0.861328,265,0.883128,0,70255,542.085091126256,419
3401547250,Monroe Twp.,Gloucester,354,"36,920",36779,0.7784333451154192,0.15035754098806384,0,0.023029446151336362,0,0.015416406101307812,0.03276326164387286,0.3695926847997788,190,0.5069469017864137,0,0.9371924195872645,0.06280758041273553,0.867505,175,0.883128,0,74800,792.7639913581646,391
3400168430,Somers Point,Atlantic,355,"10,480",10644,0.7738632093198046,0.1380120255543029,7.51597143930853e-4,0.05674558436677941,0,0.012589252160841788,0.018038331454340473,0.37838391714863073,186,0.5069469017864137,0,0.8929913566328448,0.10700864336715521,0.878864,46,0.883128,0,52397,2641.892461103906,236
3400372360,Teaneck,Bergen,356,"41,311",40977,0.5436220318715377,0.27627693584205776,0.0016594675061619934,0.08492569002123142,2.440393391414696e-4,0.07060058081362716,0.022671254606242527,0.6154325271757565,33,0.5069469017864137,1,0.8087219659809162,0.1912780340190839,0.8609910000000001,272,0.883128,0,106411,6800.021143780337,68
3400739420,Lawnside,Camden,357,"2,920",2917,0.056907781967775115,0.8543023654439492,0,0.011312992800822763,0.00411381556393555,0.020911895783339046,0.052451148440178265,0.26359563510582873,277,0.5069469017864137,0,0.9561193006513541,0.04388069934864587,0.862043,256,0.883128,0,64103,2065.191004413337,286
3403140620,Little Falls,Passaic,358,"14,502",14524,0.8558936931974662,0.03470118424676398,3.442577802258331e-4,0.06747452492426328,4.131093362709997e-4,0.013357201872762325,0.027816028642247314,0.2607365667788796,286,0.5069469017864137,0,0.8888735885431011,0.11112641145689893,0.866127,197,0.883128,0,85427,5240.890202709969,104
3400742630,Magnolia,Camden,359,"4,303",4310,0.7215777262180975,0.12807424593967517,9.280742459396752e-4,0.03155452436194896,0.00580046403712297,0.051276102088167054,0.06078886310904873,0.4555678533168964,136,0.5069469017864137,0,0.8958236658932714,0.10417633410672854,0.864862,215,0.883128,0,53938,4453.245773407647,129
3401526340,Glassboro,Gloucester,360,"20,011",19387,0.6783411564450404,0.18631041419507918,0,0.02873059266518801,0,0.07757775829163872,0.02904007840305359,0.4974546233451588,106,0.5069469017864137,0,0.8798163717955331,0.12018362820446692,0.8845689999999999,11,0.883128,1,69000,2110.868533957542,282
3400120350,Egg Harbor,Atlantic,361,"4,174",4222,0.5362387494078635,0.23732828043581242,0.006158218853623875,0.05968735196589294,0,0.11463761250592136,0.04594978683088584,0.6372696221838599,25,0.5069469017864137,1,0.7565135007105637,0.24348649928943628,0.862735,247,0.883128,0,50720,386.199619895147,436
3403732910,Hopatcong,Sussex,362,"14,298",14507,0.9149376163231543,0.019990349486454815,0,0.03798166402426415,0,0.018129179017026265,0.008961191149100434,0.1606379672836198,383,0.5069469017864137,0,0.8948094023574826,0.10519059764251741,0.857765,310,0.883128,0,79613,1336.4976648931818,341
3404143320,Mansfield,Warren,363,"7,464",7507,0.8739842813374185,0.04728919674970028,0,0.06487278540029306,0,0.010390302384441188,0.003463434128147063,0.22958677580069176,317,0.5069469017864137,0,0.9154122818702545,0.08458771812974557,0.866426,191,0.883128,0,67491,251.76229344094827,462
3400123940,Folsom,Atlantic,364,"1,815",1804,0.8841463414634146,0.05709534368070954,0,0.01385809312638581,0,0.002771618625277162,0.04212860310421286,0.21305082079242477,330,0.5069469017864137,0,0.9246119733924612,0.07538802660753881,0.858827,302,0.883128,0,69712,219.943398384199,473
3402566330,Sea Girt,Monmouth,365,"1,774",1714,0.9976662777129521,0.001750291715285881,0,5.834305717619603e-4,0,0,0,0.004658594402061955,533,0.5069469017864137,0,0.9760793465577596,0.023920653442240373,0.838008,436,0.883128,0,126667,1621.7360154704695,315
3403341640,Lower Alloways Creek,Salem,366,"1,688",1661,0.8988561107766406,0.041541240216736906,0.008428657435279952,0,0,0.0030102347983142685,0.048163756773028296,0.18793216623455322,353,0.5069469017864137,0,0.9747140276941602,0.025285972305839857,0.8469599999999999,394,0.883128,0,84688,36.71291870377493,529
3400981890,Woodbine,Cape May,367,"2,461",2454,0.6124694376528117,0.2526487367563162,0.004889975550122249,0.006112469437652812,0,0.05215973920130399,0.07171964140179299,0.5531241842568293,72,0.5069469017864137,1,0.752241238793806,0.24775876120619397,0.864054,231,0.883128,0,41111,305.96813681455706,452
3403343200,Mannington,Salem,368,"1,731",1721,0.6815804764671702,0.22661243463102848,0,0.01452643811737362,0,0.051714119697850086,0.02556653108657757,0.4805558434770807,119,0.5069469017864137,0,0.8890180127832655,0.11098198721673445,0.86812,165,0.883128,0,81667,51.06160894183682,526
3402531500,Highlands,Monmouth,369,"4,821",4880,0.9547131147540984,0.010040983606557377,0,0.003278688524590164,0,0.01331967213114754,0.018647540983606558,0.08788615291588286,483,0.5069469017864137,0,0.9338114754098361,0.06618852459016393,0.868835,154,0.883128,0,60817,6649.681108488537,69
3401580120,Westville,Gloucester,370,"4,194",4223,0.8662088562633199,0.05114847264977504,0,0.030310206014681505,0,0.009945536348567369,0.04238692872365617,0.24425177706804901,300,0.5069469017864137,0,0.9412739758465546,0.05872602415344542,0.863226,240,0.883128,0,54375,4123.241161369863,144
3400543740,Maple Shade,Burlington,371,"18,821",18940,0.7612988384371701,0.10010559662090814,0,0.07053854276663146,0,0.04751847940865892,0.020538542766631467,0.4027474244794599,172,0.5069469017864137,0,0.890337909186906,0.10966209081309398,0.876228,68,0.883128,0,57460,4956.0942155630755,112
3403173140,Totowa,Passaic,372,"10,817",10829,0.8455997783728876,0.03481392557022809,0,0.06362545018007203,0,0.03878474466709761,0.017176101209714655,0.27790153261983896,266,0.5069469017864137,0,0.8359035922061132,0.1640964077938868,0.848035,387,0.883128,0,97729,2708.5706803791313,232
3400555800,Palmyra,Burlington,373,"7,221",7296,0.7006578947368421,0.17722039473684212,0,0.03412828947368421,9.594298245614035e-4,0.07168311403508772,0.015350877192982455,0.47113166731590483,123,0.5069469017864137,0,0.9109100877192983,0.08908991228070176,0.860988,273,0.883128,0,68307,3913.6984450693953,159
3402918670,Eagleswood,Ocean,374,"1,611",1605,0.9451713395638629,0,0,0,0,0.011214953271028037,0.04361370716510903,0.10462320823749782,458,0.5069469017864137,0,0.9813084112149533,0.018691588785046728,0.85121,357,0.883128,0,77708,99.93314481921887,517
3402937380,Lacey,Ocean,375,"28,819",28444,0.9692026437913093,0.008191534242722542,2.4609759527492617e-4,0.011847841372521446,0,0.006820419069047954,0.0036914639291238927,0.06037855710325446,500,0.5069469017864137,0,0.9526086345099142,0.04739136549008578,0.868565,159,0.883128,0,78649,341.52126372693954,444
3402369420,South River,Middlesex,376,"16,349",16345,0.8193943101866014,0.06319975527684307,0.0010400734169470787,0.04037932089323952,0.004894463138574488,0.03640256959314775,0.03468950749464668,0.320414719285639,229,0.5069469017864137,0,0.758091159375956,0.24190884062404405,0.864943,212,0.883128,0,62332,5926.643360052483,87
3402554270,Ocean Twp.,Monmouth,377,"26,988",27006,0.8072650522106198,0.08027845663926535,0.003110419906687403,0.06006072724579723,0,0.015292897874546397,0.03399244612308376,0.3368721800908808,217,0.5069469017864137,0,0.882988965415093,0.11701103458490705,0.876247,67,0.883128,0,82941,2482.936107671942,250
3402903050,Barnegat,Ocean,378,"22,783",22141,0.8818029899281875,0.07154148412447496,0.0021679237613477257,0.004968158619755205,0,0.023260015356126644,0.016259428210107944,0.21647052318938342,326,0.5069469017864137,0,0.9132378844677296,0.08676211553227045,0.864866,214,0.883128,0,69877,644.0707853953669,406
3400563660,Riverton,Burlington,379,"2,706",2730,0.9124542124542124,0.045054945054945054,7.326007326007326e-4,0.00402930402930403,0,0.008424908424908424,0.029304029304029304,0.16445088489044535,378,0.5069469017864137,0,0.9545787545787546,0.04542124542124542,0.860956,274,0.883128,0,95288,4105.661469489036,146
3401139450,Lawrence Twp.,Cumberland,380,"3,186",3234,0.7860235003092146,0.11348175633889919,0.016388373531230675,0,0,0.05009276437847866,0.034013605442176874,0.36535415875463584,193,0.5069469017864137,0,0.8645640074211502,0.13543599257884972,0.873378,98,0.883128,0,73277,87.58652021016763,521
3400557510,Pemberton Twp.,Burlington,381,"27,301",27573,0.6593406593406593,0.19482827403619482,0.001341892431001342,0.02263083451202263,0.00054401044500054405,0.02767199796902767,0.09364233126609364,0.5172629616063841,93,0.5069469017864137,1,0.8694012258368694,0.1305987741631306,0.856725,319,0.883128,0,62024,449.9230207389943,427
3400355770,Palisades Park,Bergen,382,"20,988",20716,0.29812705155435415,0.019936281135354315,0.005020274184205445,0.5674840702838386,0.0014481560146746477,0.09108901332303533,0.016895153504537557,0.5800746809312535,52,0.5069469017864137,1,0.7892932998648388,0.21070670013516124,0.872424,112,0.883128,0,64589,16565.7496762662,14
3403974480,Union Township,Union,383,"59,327",58499,0.49041863963486554,0.3059710422400383,0.0035043334074086737,0.10408724935468983,1.0256585582659532e-4,0.07779620164447255,0.018119967862698507,0.6486442506329695,19,0.5069469017864137,1,0.8366125916682337,0.16338740833176635,0.873193,103,0.883128,0,79324,6448.715562703363,74
3401719360,East Newark,Hudson,384,"2,735",2725,0.4675229357798165,0.023853211009174313,0,0.07486238532110091,0,0.42385321100917434,0.009908256880733945,0.5954992340712061,42,0.5069469017864137,1,0.25211009174311927,0.7478899082568807,0.864071,230,0.883128,0,59313,26627.370170966784,5
3402382000,Woodbridge,Middlesex,385,"101,965",101639,0.5696337035980283,0.11539861667273389,0.001259359104280837,0.2457718001948071,7.870994401755232e-5,0.04136207558122374,0.026495734904908547,0.5993823877790699,41,0.5069469017864137,1,0.8113322641899271,0.1886677358100729,0.864891,213,0.883128,0,83266,4378.2824219229615,134
3400517080,Delanco,Burlington,386,"4,479",4503,0.7672662669331557,0.15078836331334666,0,0.0011103708638685321,0,0.01176993115700644,0.06906506773262269,0.3836555973319339,185,0.5069469017864137,0,0.9464801243615367,0.05351987563846325,0.856959,317,0.883128,0,79778,1911.2514799478429,291
3400180330,Weymouth,Atlantic,387,"2,820",2772,0.8585858585858586,0.08946608946608947,0,0.0183982683982684,0,0.0018037518037518038,0.031746031746031744,0.2534765819397855,293,0.5069469017864137,0,0.977994227994228,0.022005772005772004,0.868749,157,0.883128,0,61111,229.29535183327428,470
3400344880,Maywood,Bergen,388,"9,860",9789,0.7125344774747165,0.04699152109510675,7.15088364490755e-4,0.15629788538155073,0,0.04648074369189907,0.036980283992236185,0.462128874090589,127,0.5069469017864137,0,0.7918071304525488,0.20819286954745123,0.872234,116,0.883128,0,86100,7612.653272215795,54
3400520050,Edgewater Park,Burlington,389,"8,738",8799,0.61075122172974206,0.29378338447550856,9.09194226616661e-4,0.014660756904193658,0,0.0458006591658143,0.03409478349812479,0.5371983490927903,78,0.5069469017864137,1,0.85157404250483,0.1484259574951699,0.863268,239,0.883128,0,65778,3040.4680599496733,213
3401517710,Deptford,Gloucester,390,"30,582",30556,0.7404110485665663,0.13751799973818563,0,0.059202775232360255,0,0.030272286948553474,0.032595889514334335,0.4273964069430266,151,0.5069469017864137,0,0.9257428982851158,0.07425710171488414,0.868358,164,0.883128,0,67983,1759.9887039003906,302
3403310610,Carneys Point,Salem,391,"7,702",7794,0.783551449833205,0.16025147549396973,0.002950987939440595,0.008596356171413909,0,0.026430587631511418,0.01821914293045933,0.359253471265376,204,0.5069469017864137,0,0.865409289196818,0.13459071080318194,0.874255,91,0.883128,0,53892,462.16316475862305,425
3400129430,Hammonton,Atlantic,392,"14,369",14557,0.8283300130521398,0.028920794119667515,5.495637837466511e-4,0.01387648553960294,0.001236518513429965,0.09363192965583568,0.033454695335577385,0.30295243440414077,245,0.5069469017864137,0,0.7935701037301642,0.20642989626983582,0.869171,151,0.883128,0,68655,356.028984594838,440
3401777930,Weehawken,Hudson,393,"15,342",14268,0.7501401738155312,0.03973927670311186,0.006588169329969162,0.09987384356602187,0,0.05999439304737875,0.0436641435379871,0.4201864362833182,156,0.5069469017864137,0,0.6239837398373984,0.37601626016260165,0.875506,77,0.883128,0,84841,18183.22517641209,9
3400748750,Mount Ephraim,Camden,394,"4,635",4641,0.9219995690583926,0.058823529411764705,0,0.003878474466709761,0,0.006464124111182934,0.00883430295195001,0.14632171467032096,403,0.5069469017864137,0,0.9868562809739281,0.013143719026071967,0.850363,364,0.883128,0,67340,5317.697834309727,101
3402573020,Tinton Falls,Monmouth,395,"17,789",17902,0.7926488660484862,0.08842587420399955,0.0025695453022008714,0.05502178527538822,1.1171936096525528e-4,0.02653334822924813,0.034688861579711766,0.3589472923381899,206,0.5069469017864137,0,0.9492794101217741,0.0507205898782259,0.878868,45,0.883128,0,79206,1155.9509514858535,354
3402122185,Ewing,Mercer,396,"36,549",36437,0.6220051047012652,0.28761972720037327,0.002250459697560172,0.048082992562505145,0,0.018470236298268244,0.021571479540027992,0.527261025149675,84,0.5069469017864137,1,0.91481186705821,0.08518813294178994,0.867823,172,0.883128,0,74534,2389.166523766383,257
3401513360,Clayton,Gloucester,397,"8,676",8475,0.743952802359882,0.16094395280235987,0.0018879056047197641,0.015339233038348082,0,0.00943952802359882,0.06843657817109144,0.4156197457383767,159,0.5069469017864137,0,0.9548082595870206,0.04519174041297935,0.879831,38,0.883128,0,65595,1186.9912288756934,349
3400340680,Little Ferry,Bergen,398,"11,000",10942,0.6316029976238348,0.027417291171632243,0,0.26210930360080426,5.483458234326449e-4,0.05337232681411076,0.02494973496618534,0.5281532632757203,83,0.5069469017864137,1,0.7266496070188265,0.2733503929811735,0.876495,66,0.883128,0,61341,7414.874386001182,58
3400708170,Brooklawn,Camden,399,"1,934",2006,0.8315054835493519,0.05682951146560319,0.0014955134596211367,0.020438683948155532,0,0.06580259222333001,0.023928215353938187,0.3000465204585645,248,0.5069469017864137,0,0.9227318045862413,0.07726819541375872,0.864273,227,0.883128,0,62697,4078.292412644525,148
3401122350,Fairfield,Cumberland,400,"6,087",6300,0.36317460317460315,0.4622222222222222,0.051111111111111114,0.002857142857142857,0,0.05857142857142857,0.062063492063492064,0.6445518266565886,23,0.5069469017864137,1,0.8426984126984127,0.1573015873015873,0.873274,101,0.883128,0,52602,152.68842720013882,494
3400941610,Lower,Cape May,401,"21,766",22051,0.9426783365833749,0.020633984853294634,0,0.006167520747358397,3.1744592081991746e-4,0.010747811890617206,0.019454900004534943,0.1103996447267711,453,0.5069469017864137,0,0.9325654165343975,0.06743458346560247,0.865432,207,0.883128,0,60234,794.8497254073334,390
3400753880,Oaklyn,Camden,402,"3,996",4009,0.9092042903467199,0.037166375654776755,0.0014966325767024195,0.017211274632077826,0,0.009229234222998255,0.025692192566724868,0.1709224835290465,370,0.5069469017864137,0,0.9615864305313045,0.03841356946869544,0.84226,415,0.883128,0,65301,6386.661812157678,75
3402310750,Carteret,Middlesex,403,"24,084",24040,0.530657237936772,0.15357737104825292,0.0022878535773710484,0.2331946755407654,0,0.05029118136439268,0.029991680532445924,0.6370031921284824,26,0.5069469017864137,1,0.6564891846921797,0.3435108153078203,0.865865,202,0.883128,0,73892,5441.851992168333,96
3401379800,West Orange,Essex,404,"48,435",47609,0.5769077275305089,0.27412884118549014,0.0015333235312650969,0.0808040496544771,8.401772774055326e-5,0.03465731269297822,0.03188472767753996,0.5832814345831214,48,0.5069469017864137,1,0.8011930517339159,0.19880694826608414,0.874624,85,0.883128,0,93954,3952.213966385474,153
3402973125,Toms River,Ocean,405,"93,017",91415,0.8822622107969151,0.032007876169118855,7.87616911885358e-4,0.041918722310342944,4.375649510474211e-5,0.022173603894328063,0.020806213422304872,0.21790651850108256,325,0.5069469017864137,0,0.916512607340152,0.08348739265984795,0.875632,76,0.883128,0,76051,2257.7962499089112,263
3403153040,North Haledon,Passaic,406,"8,570",8564,0.9139420831387203,0,0,0.04168612797758057,0,0.0227697337692667,0.021602055114432507,0.16198702584120295,381,0.5069469017864137,0,0.9225829051844933,0.07741709481550678,0.845934,397,0.883128,0,96851,2478.266169834575,251
3402940560,Little Egg Harbor,Ocean,407,"21,177",20695,0.9420149794636385,0.00951920753805267,3.865668035757429e-4,0.016670693404203914,5.798502053636144e-4,0.006619956511234598,0.024208746073930903,0.11160887826455423,449,0.5069469017864137,0,0.9465088185552065,0.05349118144479343,0.865263,209,0.883128,0,63590,436.90221618566034,431
3400108710,Buena Vista,Atlantic,408,"7,422",7488,0.8341346153846154,0.07518696581196581,0.02377136752136752,0.004273504273504274,0,0.042868589743589744,0.019764957264957264,0.29575465331424855,251,0.5069469017864137,0,0.8679220085470085,0.13207799145299146,0.861553,260,0.883128,0,58942,182.3947759720539,488
3403751930,Newton,Sussex,409,"7,860",7937,0.8446516315988408,0.060476250472470704,0,0.0180168829532569,0,0.06450800050396875,0.012347234471462768,0.2782678999667424,265,0.5069469017864137,0,0.8297845533576919,0.17021544664230817,0.881176,30,0.883128,0,63661,2363.5845809262278,258
3400376490,Wallington,Bergen,410,"11,781",11701,0.8888983847534399,0.036834458593282625,0.0017092556191778481,0.05743098880437569,0,0.007007948038629177,0.008118964191094778,0.20508661529779693,336,0.5069469017864137,0,0.8550551234937185,0.14494487650628152,0.864451,225,0.883128,0,62648,11896.713831089803,23
3403771670,Sussex,Sussex,411,"2,024",1872,0.8760683760683761,0.022435897435897436,0,0.09882478632478632,0,0.0016025641025641025,0.0010683760683760685,0.22223078292789833,323,0.5069469017864137,0,0.9182692307692307,0.08173076923076923,0.871779,119,0.883128,0,41667,3177.9432642215543,207
3400765160,Runnemede,Camden,412,"8,390",8391,0.7916815635800262,0.08068168275533309,0.0013109283756405673,0.04111548087236325,0,0.05029197950184722,0.034918364914789654,0.3612899912441444,201,0.5069469017864137,0,0.8804671672029556,0.11953283279704445,0.8605940000000001,279,0.883128,0,61104,4117.062619221337,145
3402943140,Manchester,Ocean,413,"43,395",43418,0.9005481597494127,0.03869362937030724,0,0.021834262287530517,5.527661338615321e-4,0.012897876456769082,0.025473306002118938,0.1862235299222884,356,0.5069469017864137,0,0.9453913123589295,0.054608687641070526,0.875655,75,0.883128,0,41689,531.913092383915,421
3403354810,Oldmans,Salem,414,"1,792",1714,0.9177362893815636,0.029171528588098017,0,0.007584597432905484,0,0.026254375729288213,0.019253208868144692,0.1557916206571185,387,0.5069469017864137,0,0.9649941656942824,0.03500583430571762,0.867823,172,0.883128,0,78636,87.7144047694757,520
3402368550,South Amboy,Middlesex,415,"8,857",8811,0.8811712631937351,0.05947111565089093,0,0.03722619452956532,0,0.00930654863239133,0.012824877993417319,0.2183635124226495,324,0.5069469017864137,0,0.8625581659289524,0.13744183407104754,0.866368,192,0.883128,0,65074,5721.960357706876,91
3400108680,Buena Borough,Atlantic,416,"4,429",4510,0.7541019955654102,0.04767184035476718,0.0017738359201773836,0.021729490022172948,0,0.15853658536585366,0.016186252771618625,0.4031864150127088,171,0.5069469017864137,0,0.7155210643015522,0.2844789356984479,0.870114,136,0.883128,0,50804,595.1655766507457,410
3400362940,Ridgefield Park,Bergen,417,"13,154",13070,0.6969395562356542,0.05868400918133129,0.0019127773527161439,0.13718439173680183,8.416220351951033e-4,0.0864575363427697,0.017980107115531753,0.48420932779706005,116,0.5069469017864137,0,0.5733741392501913,0.42662586074980874,0.879319,41,0.883128,0,72191,7606.28943639897,56
3402718070,Dover,Morris,418,"18,232",18307,0.5656306330911673,0.06483858633309662,0.00213033265963839,0.02709346151745234,0,0.31676407931392364,0.02354290708472169,0.5742256002393749,55,0.5069469017864137,1,0.30349046812694597,0.696509531873054,0.86364,235,0.883128,0,65538,6834.240123185356,67
3403568730,South Bound Brook,Somerset,419,"4,657",4606,0.6806339557099436,0.08293530178028659,0,0.1228831958315241,0,0.05492835432045159,0.058619192357794184,0.5083055404144455,99,0.5069469017864137,1,0.6667390360399479,0.3332609639600521,0.810549,488,0.883128,0,81545,6999.142369289991,63
3400321480,Englewood,Bergen,420,"29,112",28509,0.45785541407976427,0.3076572310498439,0.002771054754638886,0.12329439826019853,0,0.06962713529060999,0.038794766564944405,0.6741532887121875,11,0.5069469017864137,1,0.754849345820618,0.24515065417938195,0.873208,102,0.883128,0,80670,5798.936688743575,89
3400107810,Brigantine,Atlantic,421,"8,963",9164,0.9243780008729813,0.020405936272370143,4.3649061545176777e-4,0.028481012658227847,4.3649061545176777e-4,8.729812309035355e-4,0.024989087734613707,0.1436721435347279,408,0.5069469017864137,0,0.9259057180270625,0.07409428197293758,0.881567,25,0.883128,0,65724,1434.7074615447173,330
3402775890,Victory Gardens,Morris,422,"1,516",1655,0.5909365558912387,0.11299093655589124,0,0.029607250755287008,0,0.2634441087613293,0.0030211480362537764,0.567738520093829,61,0.5069469017864137,1,0.36797583081570995,0.63202416918429,0.8699509999999999,140,0.883128,0,45938,11346.546672365172,26
3400100100,Absecon,Atlantic,423,"8,283",8370,0.7985663082437277,0.08685782556750299,0,0.06379928315412187,0,0.035603345280764635,0.015173237753882915,0.349179395605572,210,0.5069469017864137,0,0.9258064516129032,0.07419354838709677,0.859692,289,0.883128,0,63887,1551.2049228449287,324
3400505740,Beverly,Burlington,424,"2,504",2520,0.6003968253968254,0.22896825396825396,0,0.004761904761904762,0,0.034523809523809526,0.13134920634920635,0.5686300075585791,60,0.5069469017864137,1,0.9174603174603174,0.08253968253968254,0.879942,36,0.883128,0,48583,4542.618064239713,124
3403724930,Franklin,Sussex,425,"4,775",4849,0.9404000824912353,0.046195091771499275,0,0.0072179830892967626,0,0.004949474118374922,0.0012373685295937306,0.11343557069189669,446,0.5069469017864137,0,0.9265828005774387,0.07341719942256135,0.861459,262,0.883128,0,57232,1111.5111611334223,361
3400508920,Burlington,Burlington,426,"9,832",9835,0.5403152008134214,0.31052364006100663,0.0018301982714794102,0.03253685815963396,0.0036603965429588205,0.014336553126588714,0.09679715302491103,0.6009839318764703,39,0.5069469017864137,1,0.8922216573462125,0.1077783426537875,0.877545,58,0.883128,0,50709,3211.39115622092,202
3402907420,Brick Twp.,Ocean,427,"75,516",75118,0.914228280838148,0.02240474986021992,2.6624777017492476e-4,0.018916904070928407,0.0014776751244708326,0.027649830932665938,0.015056311403391996,0.1623333683644671,380,0.5069469017864137,0,0.9023935674538726,0.09760643254612743,0.874884,83,0.883128,0,73051,2921.1300808538,218
3401114710,Commercial,Cumberland,428,"5,018",5080,0.8161417322834645,0.09980314960629921,0.005905511811023622,0.014960629921259842,0,0.0027559055118110236,0.06043307086614173,0.32003355756711516,230,0.5069469017864137,0,0.9297244094488188,0.0702755905511811,0.865387,208,0.883128,0,38750,158.11139250023365,493
3400710000,Camden,Camden,429,"74,532",75550,0.21217736598279285,0.453964262078094,0.006313699536730642,0.03176704169424222,7.015221707478491e-4,0.2593646591661152,0.0357114493712773,0.6793023802067433,10,0.5069469017864137,1,0.5151687624090007,0.48483123759099933,0.860008,287,0.883128,0,26105,8468.512843900566,45
3400713420,Clementon,Camden,430,"4,959",4933,0.6776809243867828,0.27873504966551793,0.0028380295965943643,0,0,0.03142104196229475,0.009324954388810055,0.4619730457458959,129,0.5069469017864137,0,0.8720859517534969,0.12791404824650315,0.873575,95,0.883128,0,52634,2576.8499886928594,241
3400363990,Rochelle Park,Bergen,431,"5,705",5677,0.8152193059714637,0.013563501849568433,0.0017614937466971991,0.11978157477540954,0,0.040690505548705305,0.008983618108155716,0.3191463634369627,232,0.5069469017864137,0,0.7664259291879514,0.23357407081204862,0.86226,254,0.883128,0,78333,5443.399555734133,95
